transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-4A278A26C5E6484CA2E87B02AC6772D6,2024-08-20,2024,Q3,8,August,CUST-9EB32E60199F446082603508A43CAB19,Riverside,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,42.1,0.08,42.1,3.37,38.73,15.45,23.28,True
TXN-6FE56E6FEC48414B96CB7E3BAC17B6E9,2024-08-20,2024,Q3,8,August,CUST-55A1C473D5B74AB38FAC1672BE286697,City Centre,General,Joining Fee,Joining Fee,Not Applicable,Website,Card,No Campaign,1,39.37,0.0,39.37,0.0,39.37,11.35,28.02,False
TXN-825057A49B334BCCA80EA3B6C0B0B026,2024-08-20,2024,Q3,8,August,CUST-972E8CB098E7471E8AF049E24827A40A,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Direct Debit,No Campaign,1,60.59,0.03,60.59,1.82,58.77,20.56,38.21,True
TXN-B1ADCC6B4E5C4F43A3AE0B144BC81BDD,2024-08-20,2024,Q3,8,August,CUST-2B43C44BA25E458BA778C18EA4A9E43A,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,No Campaign,1,608.98,0.0,608.98,0.0,608.98,143.41,465.57,False
TXN-B9D50EA18447463DB38964413D16FD49,2024-08-20,2024,Q3,8,August,CUST-5450E6F0D054405C9654D6A9A7A41180,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Website,Card,No Campaign,1,598.19,0.05,598.19,29.91,568.28,148.63,419.65,False
TXN-E3A19D55E60949AFA58B5F939276188E,2024-08-20,2024,Q3,8,August,CUST-2E9566620AE745F0911CA1A8F2137587,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Card,Summer Fitness Campaign,1,57.32,0.12,57.32,6.88,50.44,30.1,20.34,False
TXN-59111C70ABC8437A9A7A26C9ED5BB0A2,2024-08-22,2024,Q3,8,August,CUST-24FE27B75EA54708871991BD71F1CA43,Northside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Website,Digital Wallet,Summer Fitness Campaign,1,37.15,0.12,37.15,4.46,32.69,10.19,22.5,False
TXN-85BDE14BBBDB423CB536EBFFDB790FB1,2024-08-22,2024,Q3,8,August,CUST-7A1EA682FC3449AAAF781AB53472B7E4,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,55.16,0.08,55.16,4.41,50.75,29.18,21.57,False
TXN-AD040F733DC349AFA540EA6B7657769B,2024-08-22,2024,Q3,8,August,CUST-F1FEF271A36A4B6DB3783B6AEEC5FA5E,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Digital Wallet,No Campaign,1,446.81,0.0,446.81,0.0,446.81,174.16,272.65,False
TXN-73A8169F14CD417C8EAED5B162E1F9A9,2024-08-24,2024,Q3,8,August,CUST-F7099D28CA154E5B82BB6D15592EACDF,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Website,Digital Wallet,No Campaign,2,43.09,0.0,86.18,0.0,86.18,61.12,25.06,False
TXN-1A1F4F3A2B614069ABA28985C844218A,2024-08-25,2024,Q3,8,August,CUST-9FDF329431314CEEBFCDC0555F2E4F59,Northside,General,Membership,Student Membership,Student Monthly,Website,Card,Summer Fitness Campaign,1,40.48,0.12,40.48,4.86,35.62,14.48,21.14,True
TXN-BA24BFC6A182400F873DB5A4804FA318,2024-08-25,2024,Q3,8,August,CUST-56333977DDCC46DAAF8CE96E20016A47,City Centre,Senior,Supplement,Protein Powder,Not Applicable,Website,Card,No Campaign,1,42.6,0.05,42.6,2.13,40.47,32.89,7.58,False
TXN-160C9638F2534AF7A5CDF4562827FAFD,2024-08-26,2024,Q3,8,August,CUST-BBEB984F228E4D839CE42D96FFE84CA5,Riverside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,19.86,0.0,19.86,0.0,19.86,9.64,10.22,True
TXN-33611BEFDFD64AD294D4B4FA88EB2D93,2024-08-26,2024,Q3,8,August,CUST-5B6FAA832384412EA0A5D8A08BEE70D0,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Card,Summer Fitness Campaign,1,88.68,0.12,88.68,10.64,78.04,30.84,47.2,False
TXN-66C584A8AD9A4FD89A78167E14982D37,2024-08-26,2024,Q3,8,August,CUST-FC7A9ACE45DC46A3B8B482E0C01D91B0,City Centre,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,42.24,0.12,42.24,5.07,37.17,15.81,21.36,True
TXN-D2EDC0E6D9A3459991AEA52FF62FFA41,2024-08-26,2024,Q3,8,August,CUST-52DED498B6D044D199AB73BE10B53A09,Riverside,Student,Membership,Student Membership,Student Monthly,Mobile App,,Summer Fitness Campaign,1,41.42,0.12,41.42,4.97,36.45,14.9,21.55,True
TXN-11EBD83B1B614EBD8818DB5F56B99173,2024-08-27,2024,Q3,8,August,CUST-32CB0E2DB34344F7A0F2453D17DB2E01,City Centre,Family,Membership,Annual Basic Membership,Basic Annual,Website,Digital Wallet,No Campaign,1,612.78,0.03,612.78,18.38,594.4,151.2,443.2,False
TXN-CB60C071DB5B454998B20CDE1E9C33D7,2024-08-27,2024,Q3,8,August,CUST-84B689E626A14171B09AB3D17DF33934,Riverside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Mobile App,Card,No Campaign,1,849.76,0.0,849.76,0.0,849.76,228.12,621.64,False
TXN-B21E0A5C3AA848678FC345D16C599511,2024-08-28,2024,Q3,8,August,CUST-C303E6FE77C94470B10A5DBC49995787,Northside,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Referral Programme,1,40.69,0.08,40.69,3.26,37.43,14.4,23.03,True
TXN-FD390A7417D94C858706A9894BC51936,2024-08-28,2024,Q3,8,August,CUST-2DA141D008854603AB6CFD129AD3DB6F,City Centre,Senior,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Digital Wallet,Summer Fitness Campaign,2,57.07,0.12,114.14,13.7,100.44,52.28,48.16,False
TXN-4CC31762E45C4527A69985098F8A06D4,2024-08-29,2024,Q3,8,August,CUST-01D5CAAC78D54F48B2F3B6C232FDE5AA,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,42.04,0.0,42.04,0.0,42.04,33.8,8.24,False
TXN-80AF4B75B4FF459AAA1B5940150305EE,2024-08-29,2024,Q3,8,August,CUST-06FD3ACF3CB44108A12A8BBE58671D9E,Northside,Senior,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,454.76,0.0,454.76,0.0,454.76,181.78,272.98,False
TXN-8B4C87080CC84B2BB88FD207C2B88BDF,2024-08-29,2024,Q3,8,August,CUST-331CC7718F7A4AC8BA1F5F1BD2128195,Riverside,Young Professional,Membership,Student Membership,Student Monthly,Website,Bank Transfer,No Campaign,1,41.71,0.0,41.71,0.0,41.71,15.01,26.7,True
TXN-CBAD4117632741008A22102AFF4671AB,2024-08-29,2024,Q3,8,August,CUST-96044243E570449582007E05AC267BD0,Riverside,General,Joining Fee,Joining Fee,Not Applicable,Mobile App,Digital Wallet,Summer Fitness Campaign,1,38.43,0.12,38.43,4.61,33.82,10.56,23.26,False
TXN-D03250185E454BFB9BB768826D4D215E,2024-08-29,2024,Q3,8,August,CUST-0DF88580B09C4C8BA036B1427D722BD8,Riverside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,Referral Programme,1,59.05,0.08,59.05,4.72,54.33,19.82,34.51,True
TXN-D1D139F904F8454C8C7FEFA3092694EE,2024-08-29,2024,Q3,8,August,CUST-7AA9AF8B71DA46C7ABBE9577FCF4596D,City Centre,Young Professional,Group Class,Spin Class,Not Applicable,Telephone,Direct Debit,Referral Programme,1,19.04,0.08,19.04,1.52,17.52,13.76,3.76,False
TXN-41E85656A2754272A11CFAADABE1787F,2024-08-30,2024,Q3,8,August,CUST-7E0D3BE9912846289C39497242C5221F,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Digital Wallet,Summer Fitness Campaign,1,19.71,0.15,19.71,2.96,16.75,9.68,7.07,True
TXN-8AB4CF12CA324EEC9ED555249B3987ED,2024-08-30,2024,Q3,8,August,CUST-A2400C7019CD4E618FFCBA09BC5FC85E,Northside,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Digital Wallet,Referral Programme,1,55.97,0.05,55.97,2.8,53.17,19.06,34.11,True
TXN-4D46627C2A1B4D50B583910E11CAFB50,2024-08-31,2024,Q3,8,August,CUST-78F9CDCAD27B42D7A8885AB3891D93B6,Riverside,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,57.85,0.0,57.85,0.0,57.85,19.73,38.12,True
TXN-1F4985ECFE6F46949A467786D5CAF266,2024-09-01,2024,Q3,9,September,CUST-25666A8211F94A7AAE5539CE9AC1C885,Riverside,Young Professional,Group Class,Yoga Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,2,15.68,0.03,31.36,0.94,30.42,17.11,13.31,False
TXN-AF4553F1BD4B4CE0B72A9DD6D9D8FB27,2024-09-01,2024,Q3,9,September,CUST-9385C19238F449FE88E5C8F11F3C4BE8,Riverside,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,19.62,0.0,19.62,0.0,19.62,9.7,9.92,True
TXN-D17EF404E138443EA1244B6D8ADA2D92,2024-09-01,2024,Q3,9,September,CUST-C82705A5CA324D67975FA3733900F775,Riverside,Young Professional,Group Class,HIIT Class,Not Applicable,Website,Card,No Campaign,2,19.5,0.0,39.0,0.0,39.0,20.85,18.15,False
TXN-43E5EC10361847378EEE58E4274D576E,2024-09-02,2024,Q3,9,September,CUST-84D225F26759472781ABF6392BBB818C,Riverside,Young Professional,Group Class,Yoga Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,15.62,0.0,15.62,0.0,15.62,12.26,3.36,False
TXN-07D5C6F8726648668C5805B0BF904490,2024-09-03,2024,Q3,9,September,CUST-1CC2EACEB442461286A233B95D13C1B2,Riverside,Young Professional,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,617.32,0.03,617.32,18.52,598.8,149.41,449.39,True
TXN-215D48F3579A45968A47B2D901D7B63F,2024-09-03,2024,Q3,9,September,CUST-E84C977307774A28B16B3FF2A403FBD4,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Digital Wallet,No Campaign,1,462.3,0.0,462.3,0.0,462.3,183.74,278.56,False
TXN-6162E497215E4B58B95E74830FFEF062,2024-09-03,2024,Q3,9,September,CUST-D601BA03A0D643ACB704665536D75966,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Digital Wallet,No Campaign,1,60.12,0.0,60.12,0.0,60.12,20.16,39.96,True
TXN-6657F2C1C17D4CB9AE5B2DC24D369B3A,2024-09-03,2024,Q3,9,September,CUST-99E9AC1B59724383BFD202725B4B7AF0,City Centre,Family,Group Class,Yoga Class,Not Applicable,Mobile App,Card,No Campaign,2,15.77,0.05,31.54,1.58,29.96,17.97,11.99,False
TXN-7EB5153E58EC4E4688E56B55783A0F0D,2024-09-03,2024,Q3,9,September,CUST-C176F7C0FD84404CA29F201FC0754BED,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Website,Card,Referral Programme,1,613.51,0.08,613.51,49.08,564.43,152.08,412.35,False
TXN-8C8299B4CF674E5E9BA7D49D67F02C89,2024-09-03,2024,Q3,9,September,CUST-022F0A22FE9446D291CB03745A6AC085,Riverside,General,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,59.55,0.0,59.55,0.0,59.55,20.09,39.46,True
TXN-EEFDE41D17DF4D4DA8007F50E61340BC,2024-09-03,2024,Q3,9,September,CUST-0851F2FE04EB4DA687CEA72B84E59E59,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Card,No Campaign,1,652.85,0.0,652.85,0.0,652.85,161.99,490.86,True
TXN-F0F792301B694FF790C2A7AA7ED0295A,2024-09-03,2024,Q3,9,September,CUST-303E60646076459CB3B3F82AB4015E28,Northside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Corporate Partner,Direct Debit,No Campaign,1,565.24,0.03,565.24,16.96,548.28,141.23,407.05,False
TXN-FEFE4D58E25E42CAA9D4FA09BE122BCC,2024-09-03,2024,Q3,9,September,CUST-0DD95117C479499380A279E76FB319D7,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,60.02,0.0,60.02,0.0,60.02,20.07,39.95,True
TXN-05656EC8CC03436091AD35C336436A02,2024-09-04,2024,Q3,9,September,CUST-8CB0C5F7F880484D8E5090D654C5E26C,Northside,General,Supplement,Energy Drink,Not Applicable,Website,Card,No Campaign,1,4.41,0.0,4.41,0.0,4.41,4.23,0.18,False
TXN-29A0A55B54E84C61B573FDECB2FE6DE2,2024-09-04,2024,Q3,9,September,CUST-0D12A65307D84C309CF1EAA979E514DF,Riverside,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Corporate Wellness,1,83.73,0.1,83.73,8.37,75.36,29.48,45.88,True
TXN-53B34F0369454B21B9A23E079BC8BDAA,2024-09-04,2024,Q3,9,September,CUST-FE25BB3203D9467A84C7D70CF3187701,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,87.06,0.0,87.06,0.0,87.06,31.6,55.46,True
TXN-5729FC39354F438AAEF9462786657C58,2024-09-04,2024,Q3,9,September,CUST-578C5C41124C409BA1A8B5037446B424,Northside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Card,No Campaign,1,52.21,0.0,52.21,0.0,52.21,26.72,25.49,False
TXN-61E23D16EB124B02985F2E090FD458DC,2024-09-04,2024,Q3,9,September,CUST-633B7E5018DE46AEAEEC357A51DA6146,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Corporate Partner,Card,Student Promotion,1,461.3,0.1,461.3,46.13,415.17,174.89,240.28,False
TXN-6B115EC259544DF5AB5F419215A5810E,2024-09-04,2024,Q3,9,September,CUST-4D59A4F1563843528CFF8275E2FF1C6B,City Centre,Corporate,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Direct Debit,Corporate Wellness,1,490.59,0.08,490.59,39.25,451.34,191.82,259.52,False
TXN-AB68F8E69837494A8319FBBE47D400AB,2024-09-04,2024,Q3,9,September,CUST-11AC5587793E4A22B3745464931B82A3,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Front Desk,Direct Debit,Student Promotion,1,20.48,0.2,20.48,4.1,16.38,10.39,5.99,True
TXN-C98F85A7D82A4B26A61C4182E5213301,2024-09-04,2024,Q3,9,September,CUST-7ACA305E36C048CBA509A5ABB0862A9D,Riverside,Student,Group Class,Spin Class,Not Applicable,Corporate Partner,Direct Debit,No Campaign,1,17.99,0.0,17.99,0.0,17.99,13.03,4.96,False
TXN-FC437958CAB4476FA993C2E9A6869F99,2024-09-04,2024,Q3,9,September,CUST-5C97ACC709D1474E987843EA2C1C852D,Northside,General,Membership,Annual Basic Membership,Basic Annual,Corporate Partner,Bank Transfer,No Campaign,1,560.18,0.03,560.18,16.81,543.37,132.8,410.57,False
TXN-6B63682BFDDB4104ADCA429A521D1DDC,2024-09-05,2024,Q3,9,September,CUST-215E305C806742859F20B984345473FA,City Centre,Student,Merchandise,Gym Bag,Not Applicable,Front Desk,Digital Wallet,Student Promotion,1,37.65,0.15,37.65,5.65,32.0,29.45,2.55,False
TXN-8E4C5B904EAC4B61B68141205CECDA2F,2024-09-05,2024,Q3,9,September,CUST-90887A1152F64C8EA52E2483B99AAC2D,Riverside,General,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,42.14,0.0,42.14,0.0,42.14,32.14,10.0,False
TXN-A8FB90ACE0A24F01BC9954BBE816EED4,2024-09-05,2024,Q3,9,September,CUST-4250CA10F56744F782907BDC52D95FA3,Riverside,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,Student Promotion,1,41.0,0.15,41.0,6.15,34.85,15.06,19.79,True
TXN-E1C2981B335E467199CCAB2F539B2A2F,2024-09-05,2024,Q3,9,September,CUST-51790A63B2BA42E8887CEB91DBD83DBF,Northside,Family,Membership,Annual Premium Membership,Premium Annual,Website,Direct Debit,Referral Programme,1,819.16,0.1,819.16,81.92,737.24,213.03,524.21,False
TXN-E1DB41A5543E41308490EFE74D13294B,2024-09-05,2024,Q3,9,September,CUST-5CA64190E10F460194C3694306A6E98A,Riverside,General,Supplement,Energy Drink,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,4.54,0.0,4.54,0.0,4.54,4.36,0.18,False
TXN-3C7F8DA26B3A4A728DFD2772C59A5D35,2024-09-06,2024,Q3,9,September,CUST-530F4902C5044376A7FFF7DD107BF9AF,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,Student Promotion,1,60.13,0.15,60.13,9.02,51.11,21.02,30.09,True
TXN-3CE7080F888D4DACB6B48C05B03CF344,2024-09-06,2024,Q3,9,September,CUST-F2AD42C8804B42E6936B7AD21F1112D5,Riverside,Student,Group Class,Spin Class,Not Applicable,Front Desk,Card,No Campaign,1,18.1,0.0,18.1,0.0,18.1,13.09,5.01,False
TXN-96B38F1E19EE4338BA2FD66F28DAC2F0,2024-09-06,2024,Q3,9,September,CUST-5FAA4A881E334D71A4978340D6E60D7F,Northside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,81.23,0.0,81.23,0.0,81.23,28.44,52.79,True
TXN-A75A59BF192D49EC913EC8E9F54FBA86,2024-09-06,2024,Q3,9,September,CUST-BD5289D2DA8F4EEF85E6AA49DEABB358,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,617.65,0.0,617.65,0.0,617.65,149.23,468.42,True
TXN-3B2295EAC2074398BC3D300CCBBA2DE1,2024-09-07,2024,Q3,9,September,CUST-C28162A7376B431698B78B0948D1F711,City Centre,Student,Supplement,Energy Drink,Not Applicable,Front Desk,Digital Wallet,Student Promotion,1,4.67,0.1,4.67,0.47,4.2,4.03,0.17,False
TXN-4F990C1B51D541C483FEC6A920182652,2024-09-07,2024,Q3,9,September,CUST-26E2B2D98B354206AF2517A2D0CA7EC6,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Mobile App,Digital Wallet,No Campaign,1,860.17,0.0,860.17,0.0,860.17,227.74,632.43,False
TXN-62D9F33FEDF74719BF27FE49A7FE5022,2024-09-07,2024,Q3,9,September,CUST-59E4599EB6F24FF9BFF1066CA52608FF,Riverside,Family,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,54.81,0.0,54.81,0.0,54.81,29.24,25.57,False
TXN-D4A91456F93C4F5492AF1BBFA89153BC,2024-09-08,2024,Q3,9,September,CUST-E19C35F00630456DBF1577CAAE405114,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,59.55,0.0,59.55,0.0,59.55,19.54,40.01,True
TXN-07975E263AD947D4B0F8AB0C807F0E50,2024-09-09,2024,Q3,9,September,CUST-E19C35F00630456DBF1577CAAE405114,Riverside,Young Professional,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,41.27,0.0,41.27,0.0,41.27,14.95,26.32,True
TXN-0938EC1C99244CBA8093C7D472AE2825,2024-09-09,2024,Q3,9,September,CUST-934E090749A04B72A38A9F20B4954BF7,City Centre,Family,Group Class,HIIT Class,Not Applicable,Front Desk,Card,No Campaign,1,20.02,0.0,20.02,0.0,20.02,14.28,5.74,False
TXN-15934F8960F644F1B5F9FF0ADF4D3978,2024-09-09,2024,Q3,9,September,CUST-CAC2AA687D8B48278113ADB7AD27F596,Riverside,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Direct Debit,No Campaign,1,583.0,0.0,583.0,0.0,583.0,137.5,445.5,False
TXN-15BCA5AD1E0F4D64977F568B2813F3CD,2024-09-09,2024,Q3,9,September,CUST-1071441E4CB6439D97F9B9CC4D9CA915,Riverside,General,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,54.8,0.03,54.8,1.64,53.16,28.5,24.66,False
TXN-18D480A60F35405A86330C68D664CD8D,2024-09-09,2024,Q3,9,September,CUST-3958D43BFB414895A7FB21B25EB17D03,City Centre,Family,Group Class,HIIT Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,19.73,0.0,19.73,0.0,19.73,14.16,5.57,False
TXN-1B4D4769DB25481B9C9480B18F0716F7,2024-09-09,2024,Q3,9,September,CUST-2DF81201A39E4C77B6120ADDF51667D6,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,59.86,0.0,59.86,0.0,59.86,20.96,38.9,True
TXN-552F3E00A26041389027E05344E73F23,2024-09-09,2024,Q3,9,September,CUST-929EA68EE43445B1A1CE1D7BDD8D5FBD,Northside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,52.9,0.0,52.9,0.0,52.9,27.83,25.07,False
TXN-5DF5219D914B4CCA9810AED81595CE44,2024-09-09,2024,Q3,9,September,CUST-A18923CDF15545D384DA76A54DBD402D,Northside,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,Corporate Wellness,1,82.98,0.05,82.98,4.15,78.83,29.3,49.53,True
TXN-7F00D7F3A4D54FCE9476F92312D31F36,2024-09-09,2024,Q3,9,September,CUST-5D68E12E829E4F1EA8B4937CD55B2755,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,57.14,0.08,57.14,4.57,52.57,29.73,22.84,False
TXN-CC43D77DBF3A421783F45E9214B22C70,2024-09-09,2024,Q3,9,September,CUST-D6399FA9B7724B71B7387DB1C0760062,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,20.25,0.0,20.25,0.0,20.25,10.38,9.87,True
TXN-DD266B3F0D8F4162A3DC09A39173F57F,2024-09-09,2024,Q3,9,September,CUST-7587833761CA43BCBB28205F98D03B00,City Centre,Student,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Card,Student Promotion,2,57.33,0.15,114.66,17.2,97.46,52.9,44.56,False
TXN-20458FFF14924F1B8DA7FF3EBCA1A7B7,2024-09-10,2024,Q3,9,September,CUST-C82705A5CA324D67975FA3733900F775,Riverside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,19.29,0.03,19.29,0.58,18.71,9.6,9.11,True
TXN-3AD71149E0124E6AAE0EBAAA07A40C93,2024-09-10,2024,Q3,9,September,CUST-FE773D548F97477B89BB293F3EDC3E5B,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,56.46,0.0,56.46,0.0,56.46,30.09,26.37,False
TXN-3D711B31226346348B72537B4F44D094,2024-09-10,2024,Q3,9,September,CUST-F84985E55FC2400EAFA6C73B68501687,Riverside,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Bank Transfer,No Campaign,1,59.03,0.0,59.03,0.0,59.03,19.99,39.04,True
TXN-B4BE20DD50B249B59E04A7D75BD89D38,2024-09-10,2024,Q3,9,September,CUST-1FC65C8BAFEE4569A9EA06EE19653B01,City Centre,Corporate,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,55.89,0.0,55.89,0.0,55.89,28.86,27.03,False
TXN-BEE7A5E2EE9E4610A5CEA5C8C9D3EB49,2024-09-10,2024,Q3,9,September,CUST-C66D6AE7ECC54DE6A1983FE7C47EB8AE,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Direct Debit,No Campaign,1,58.45,0.0,58.45,0.0,58.45,19.28,39.17,True
TXN-F8E07D72EF9F40EFA0A2B1560263391E,2024-09-10,2024,Q3,9,September,CUST-8F8662DE4C014E4EBD1E9EF8E7FE475F,Northside,Young Professional,Supplement,Protein Powder,Not Applicable,Corporate Partner,Direct Debit,No Campaign,1,40.11,0.03,40.11,1.2,38.91,30.55,8.36,False
TXN-FA63CDCB2CDA4BD2B7E88AA8ED75BFA2,2024-09-10,2024,Q3,9,September,CUST-D6B03057006F4B4AA9572B86D8000798,Riverside,Student,Merchandise,Gym Bag,Not Applicable,Telephone,Card,Student Promotion,2,36.26,0.2,72.52,14.5,58.02,48.66,9.36,False
TXN-7A4E8213633344AB874946E7A34A02BD,2024-09-11,2024,Q3,9,September,CUST-B4E16BFDA428486392F6C2BEBCBDB90A,Northside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,No Campaign,1,571.84,0.0,571.84,0.0,571.84,139.8,432.04,False
TXN-C2E4FCF3B2F140B484754B448B3222DE,2024-09-11,2024,Q3,9,September,CUST-54D71C73661C45A0BE5425EED176407A,City Centre,Young Professional,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,646.94,0.0,646.94,0.0,646.94,161.32,485.62,True
